#time, Yaw[]
40.9063,0
40.9466,0
40.9865,0
41.0262,0
41.0664,0
41.1063,0
41.1466,0
41.1861,0
41.2261,0
41.2666,0
41.3062,0
41.3471,0
41.3863,0
41.4263,0
41.4669,0
41.5063,0
41.5467,0
41.5863,0
41.6262,0
41.6669,0
41.7062,0
41.7464,0
41.7862,0
41.8261,0
41.8667,0
41.9063,0
41.9466,0
41.9863,0
42.0264,0
42.0669,0
42.1062,0
42.1463,0
42.1861,0
42.2262,0
42.2667,0
42.3063,0
42.3471,0
42.3865,0
42.4262,0
42.4665,0
42.5064,0
42.5465,0
42.5862,0
42.6263,0
42.6667,0
42.7065,0
42.7465,0
42.7863,0
42.8262,0
42.8666,0
42.9061,0
42.9464,0
42.9863,0
43.0264,0
43.0664,0
43.1063,0
43.1464,0
43.1864,0
43.2261,0
43.2665,0
43.3061,0
43.347,0
43.3866,0
43.4262,0
43.4664,0
43.506,0
43.5468,0
43.5865,0
43.6262,0
43.6666,0
43.7061,0
43.7464,0
43.7862,0
43.8263,0
43.8664,0
43.9063,0
43.9463,0
43.9863,0
44.0265,0
44.0663,0
44.1065,0
44.1464,0
44.1861,0
44.2262,0
44.2664,0
44.3068,0
44.3468,0
44.3864,0
44.4262,0
44.4664,0
44.5064,0
44.5466,0
44.5864,0
44.6262,0
44.6666,0
44.7064,0
44.7465,0
44.7865,0
44.8262,0
44.8665,0
44.9067,0
44.9464,0
44.9864,0
45.0264,0
45.0662,0
45.1067,0
45.1465,0
45.1862,0
45.2265,0
45.2664,0
45.3065,0
45.3468,0
45.3866,0
45.4263,0
45.4664,0
45.5065,0
45.5466,0
45.5863,0
45.6263,0
45.6666,0
45.7064,0
45.7466,0
45.7862,0
45.8262,0
45.8664,0
45.9065,0
45.9464,0
45.9864,0
46.0263,0
46.0666,0
46.1064,0
46.1466,0
46.1861,0
46.2262,0
46.2664,0
46.3065,0
46.3473,0
46.3864,0
46.4261,0
46.4663,0
46.5064,0
46.5468,0
46.5863,0
46.6261,0
46.6666,0
46.7065,0
46.7466,0
46.7862,0
46.8261,0
46.8662,0
46.9065,0
46.9464,0
46.9865,0
47.0263,0
47.0665,0
47.1063,0
47.1462,0
47.1862,0
47.2262,0
47.2665,0
47.3065,0
47.3469,0
47.3864,0
47.4264,0
47.4665,0
47.5061,0
47.5464,0
47.5862,0
47.6262,0
47.6668,0
47.7063,0
47.7462,0
47.7862,0
47.8262,0
47.8666,0
47.9063,0
47.9464,0
47.9865,0
48.0262,0
48.0664,0
48.1063,0
48.1466,0
48.1863,0
48.2261,0
48.2663,0
48.3063,0
48.3494,0
48.3866,0
48.4261,0
48.4663,0
48.5063,0
48.5467,0
48.5866,0
48.6263,0
48.6663,0
48.7064,0
48.7464,0
48.7863,0
48.8261,0
48.8664,0
48.9066,0
48.9466,0
48.9865,0
49.0262,0
49.0664,0
49.1063,0
49.1465,0
49.1862,0
49.2262,0
49.2663,0
49.3064,0
49.3474,0
49.3864,0
49.4262,0
49.4664,0
49.5064,0
49.5467,0
49.5863,0
49.6262,0
49.6663,0
49.7066,0
49.7465,0
49.7862,0
49.8262,0
49.8665,0
49.9064,0
49.9464,0
49.9863,0
50.0265,0
50.0667,0
50.1063,0
50.1465,0
50.1862,0
50.2263,0
50.2662,0
50.3063,0
50.3472,0
50.3866,0
50.4263,0
50.4664,0
50.5062,0
50.547,0
50.5865,0
50.6264,0
50.6663,0
50.7063,0
50.7467,0
50.7863,0
50.8264,0
50.8664,0
50.9063,0
50.9466,0
50.9862,0
51.0265,0
51.0666,0
51.1063,0
51.1466,0
51.186,0
51.2262,0
51.2665,0
51.3065,0
51.3472,0
51.3864,0
51.4263,0
51.4663,0
51.5064,0
51.5468,0
51.5864,0
51.6262,0
51.6664,0
51.7064,0
51.7467,0
51.786,0
51.8261,0
51.8664,0
51.9062,0
51.9464,0
51.9861,0
52.0263,0
52.0665,0
52.1063,0
52.1466,0
52.1863,0
52.2263,0
52.2663,0
52.3063,0
52.3471,0
52.3865,0
52.4262,0
52.4665,0
52.5062,0
52.5466,0
52.5866,0
52.6262,0
52.6665,0
52.7066,0
52.7465,0
52.7867,0
52.8263,0
52.8666,0
52.9063,0
52.9465,0
52.9865,0
53.0263,0
53.0665,0
53.1064,0
53.1464,0
53.1865,0
53.2261,0
53.2663,0
53.3064,0
53.3469,0
53.3867,0
53.4262,0
53.4664,0
53.5063,0
53.5467,0
53.5867,0
53.6261,0
53.6663,0
53.7066,0
53.7465,0
53.7864,0
53.8259,0
53.8664,0
53.9064,0
53.9464,0
53.9862,0
54.026,0
54.0665,0
54.1064,0
54.1465,0
54.1864,0
54.2261,0
54.2663,0
54.3066,0
54.3468,0
54.3865,0
54.426,0
54.4663,0
54.5064,0
54.5466,0
54.5864,0
54.6263,0
54.6663,0
54.7066,0
54.7464,0
54.7861,0
54.8261,0
54.8665,0
54.9066,0
54.9465,0
54.9862,0
55.0263,0
55.0665,0
55.1065,0
55.1464,0
55.1862,0
55.2262,0
55.2663,0
55.3065,0
55.347,0
55.3865,0
55.4265,0
55.4662,0
55.5064,0
55.5468,0
55.5862,0
55.6267,0
55.6663,0
55.7062,0
55.7466,0
55.7863,0
55.8268,0
55.8664,0
55.9062,0
55.9464,0
55.9865,0
56.0267,0
56.0664,0
56.1065,0
56.1463,0
56.1864,0
56.2267,0
56.2663,0
56.3063,0
56.3471,0
56.3866,0
56.4265,0
56.4664,0
56.5063,0
56.5469,0
56.5862,0
56.6265,0
56.6663,0
56.7062,0
56.7466,0
56.7863,0
56.8262,0
56.8664,0
56.9063,0
56.9466,0
56.9861,0
57.0263,0
57.0664,0
57.1064,0
57.1467,0
57.1861,0
57.2262,0
57.2662,0
57.3063,0
57.3471,0
57.3864,0
57.4262,0
57.4662,0
57.5063,0
57.5467,0
57.5862,0
57.6264,0
57.6662,0
57.7063,0
57.7465,0
57.7862,0
57.8261,0
57.8664,0
57.9064,0
57.9463,0
57.9863,0
58.0262,0
58.0664,0
58.1065,0
58.1465,0
58.1862,0
58.2263,0
58.2665,0
58.3065,0
58.3492,0
58.3865,0
58.4262,0
58.4666,0
58.5063,0
58.5466,0
58.5862,0
58.6262,0
58.6666,0
58.7063,0
58.7465,0
58.7863,0
58.8263,0
58.8664,0
58.9063,0
58.9466,0
58.9865,0
59.0262,0
59.0667,0
59.1063,0
59.1466,0
59.1864,0
59.2262,0
59.2664,0
59.3063,0
59.3469,0
59.3866,0
59.4263,0
59.4668,0
59.5063,0
59.5466,0
59.5863,0
59.6263,0
59.6666,0
59.7064,0
59.7464,0
59.7862,0
59.8262,0
59.8664,0
59.9065,0
59.9464,0
59.9863,0
60.0262,0
60.0665,0
60.1063,0
60.1465,0
60.1862,0
60.2262,0
60.2664,0
60.3064,0
60.3468,0
60.3864,0
60.4262,0
60.4666,0
60.5063,0
60.5467,0
60.5862,0
60.6262,0
60.6667,0
60.7065,0
60.7465,0
60.7862,0
60.8265,0
60.8665,0
60.9063,0
60.9464,0
60.9862,0
61.0263,0
61.0665,0
61.1063,0
61.1465,0
61.1863,0
61.2262,0
61.2666,0
61.3063,0
61.347,0
61.3866,0
61.4265,0
61.4667,0
61.5063,0
61.5466,0
61.5863,0
61.6265,0
61.6668,0
61.7063,0
61.7465,0
61.7862,0
61.8265,0
61.8666,0
61.9063,0
61.9465,0
61.9862,0
62.0262,0
62.0667,0
62.1063,0
62.1465,0
62.1864,0
62.2262,0
62.2665,0
62.3065,0
62.347,0
62.3864,0
62.4261,0
62.4665,0
62.5064,0
62.5466,0
62.5862,0
62.6262,0
62.6665,0
62.7064,0
62.7466,0
62.7863,0
62.8262,0
62.8664,0
62.9062,0
62.9464,0
62.9862,0
63.0262,0
63.0667,0
63.1063,0
63.1465,0
63.1865,0
63.2262,0
63.2666,0
63.3061,0
63.3471,0
63.3865,0
63.4263,0
63.4666,0
63.5063,0
63.5464,0
63.5863,0
63.6263,0
63.6667,0
63.7063,0
63.7464,0
63.7862,0
63.8262,0
63.8666,0
63.9063,0
63.9463,0
63.9866,0
64.0263,0
64.0664,0
64.1065,0
64.1465,0
64.1862,0
64.2265,0
64.2663,0
64.3063,0
64.3469,0
64.3867,0
64.4261,0
64.4663,0
64.5063,0
64.5465,0
64.5863,0
64.6264,0
64.6663,0
64.7064,0
64.7464,0
64.7864,0
64.8263,0
64.8665,0
64.9062,0
64.9466,0
64.9863,0
65.0262,0
65.0663,0
65.1067,0
65.1464,0
65.1862,0
65.2262,0
65.2665,0
65.3067,0
65.3469,0
65.3864,0
65.4262,0
65.4663,0
65.5068,0
65.5465,0
65.5862,0
65.6263,0
65.6663,0
65.7068,0
65.7465,0
65.7862,0
65.8261,0
65.8665,0
65.9066,0
65.9465,0
65.9862,0
66.0261,0
66.0663,0
66.1068,0
66.1464,0
66.1861,0
66.2262,0
66.2663,0
66.3066,0
66.347,0
66.3864,0
66.4263,0
66.4663,0
66.5063,0
66.5465,0
66.5862,0
66.6264,0
66.6663,0
66.7064,0
66.7467,0
66.7863,0
66.8264,0
66.8665,0
66.9062,0
66.9463,0
66.9861,0
67.0263,0
67.0663,0
67.1066,0
67.1464,0
67.1863,0
67.2263,0
67.2666,0
67.3065,0
67.347,0
67.3865,0
67.4262,0
67.4663,0
67.5063,0
67.5466,0
67.5863,0
67.6262,0
67.6663,0
67.7063,0
67.7467,0
67.7862,0
67.8263,0
67.8664,0
67.9067,0
67.9466,0
67.9862,0
68.0264,0
68.0665,0
68.1068,0
68.1466,0
68.1861,0
68.2263,0
68.2666,0
68.3065,0
68.3494,0
68.3865,0
68.4262,0
68.4666,0
68.5065,0
68.5466,0
68.5863,0
68.6263,0
68.6664,0
68.7064,0
68.7465,0
68.7863,0
68.8263,0
68.8667,0
68.9065,0
68.9463,0
68.9861,0
69.0263,0
69.0665,0
69.1065,0
69.1462,0
69.1862,0
69.2262,0
69.2666,0
69.3066,0
69.3469,0
69.3866,0
69.4262,0
69.4663,0
69.5068,0
69.5465,0
69.5864,0
69.6263,0
69.6663,0
69.7065,0
69.7465,0
69.7863,0
69.8262,0
69.8666,0
69.9064,0
69.9465,0
69.9863,0
70.0262,0
70.0663,0
70.1064,0
70.1463,0
70.1864,0
70.2263,0
70.2663,0
70.3063,0
70.3475,0
70.3865,0
70.4261,0
70.4663,0
70.5062,0
70.5466,0
70.5863,0
70.6265,0
70.6662,0
70.7063,0
70.7466,0
70.7862,0
70.8263,0
70.8664,0
70.9065,0
70.9463,0
70.9862,0
71.0262,0
71.0664,0
71.1065,0
71.1465,0
71.1863,0
71.2262,0
71.2664,0
71.3066,0
71.3471,0
71.3865,0
71.4262,0
71.4663,0
71.5064,0
71.5464,0
71.5863,0
71.6265,0
71.6664,0
71.7063,0
71.7465,0
71.7864,0
71.8263,0
71.8663,0
71.9065,0
71.9467,0
71.9862,0
72.0263,0
72.0664,0
72.1064,0
72.1467,0
72.1863,0
72.2264,0
72.2665,0
72.3065,0
72.3473,0
72.3866,0
72.4264,0
72.4664,0
72.5063,0
72.5464,0
72.5863,0
72.6264,0
72.6665,0
72.7062,0
72.7466,0
72.7865,0
72.8262,0
72.8665,0
72.9063,0
72.9465,0
72.9862,0
73.0262,0
73.0664,0
73.1065,0
73.1463,0
73.1862,0
73.2261,0
73.2663,0
73.3065,0
73.3474,0
73.3864,0
73.4261,0
73.4663,0
73.5064,0
73.5467,0
73.5862,0
73.6261,0
73.6663,0
73.7063,0
73.7465,0
73.7865,0
73.8263,0
73.8666,0
73.9063,0
73.9467,0
73.9863,0
74.0263,0
74.0666,0
74.1063,0
74.1468,0
74.1862,0
74.2266,0
74.2666,0
74.3065,0
74.3471,0
74.3864,0
74.4262,0
74.4665,0
74.5063,0
74.5465,0
74.5863,0
74.6262,0
74.6666,0
74.7063,0
74.7464,0
74.7865,0
74.8261,0
74.8666,0
74.9064,0
74.9463,0
74.9863,0
75.0263,0
75.0663,0
75.1065,0
75.1464,0
75.1862,0
75.2262,0
75.2664,0
75.3063,0
75.3472,0
75.3866,0
75.4261,0
75.4663,0
75.5065,0
75.5464,0
75.5865,0
75.6262,0
75.6663,0
75.7065,0
75.7463,0
75.7863,0
75.8263,0
75.8664,0
75.9064,0
75.9464,0
75.9862,0
76.0262,0
76.0663,0
76.1066,0
76.1465,0
76.1862,0
76.2263,0
76.2664,0
76.3067,0
76.3472,0
76.3863,0
76.4262,0
76.4665,0
76.5065,0
76.547,0
76.5863,0
76.6262,0
76.6664,0
76.7066,0
76.7467,0
76.7862,0
76.8263,0
76.8664,0
76.9065,0
76.9467,0
76.9864,0
77.0265,0
77.0663,0
77.1065,0
77.1467,0
77.1863,0
77.2262,0
77.2664,0
77.3064,0
77.347,0
77.3864,0
77.4263,0
77.4663,0
77.5062,0
77.5465,0
77.5863,0
77.6264,0
77.6666,0
77.7062,0
77.7465,0
77.7862,0
77.8264,0
77.8664,0
77.9063,0
77.9464,0
77.986,0
78.0262,0
78.0663,0
78.1063,0
78.1466,0
78.1862,0
78.2262,0
78.2664,0
78.3066,0
78.3493,0
78.3866,0
78.4262,0
78.4665,0
78.5065,0
78.5466,0
78.5867,0
78.6261,0
78.6667,0
78.7064,0
78.7466,0
78.7866,0
78.8261,0
78.8666,0
78.9063,0
78.9465,0
78.9865,0
79.0262,0
79.0662,0
79.1065,0
79.1468,0
79.1865,0
79.2261,0
79.2663,0
79.3064,0
79.3471,0
79.3868,0
79.4262,0
79.4665,0
79.5064,0
79.5465,0
79.5864,0
79.6263,0
79.6664,0
79.7064,0
79.7463,0
79.7863,0
79.8261,0
79.8668,0
79.9062,0
79.9463,0
79.9862,0
80.0262,0
80.0664,0
80.1064,0
80.1466,0
80.1864,0
80.2261,0
80.2665,0
80.3064,0
80.3469,0
80.3868,0
80.4262,0
80.4664,0
80.5063,0
80.5465,0
80.5864,0
80.6263,0
80.6662,0
80.7064,0
80.7465,0
80.7865,0
80.8263,0
80.8666,0
80.9063,0
80.9465,0
80.9864,0
81.0262,0
81.0663,0
81.1063,0
81.1465,0
81.1864,0
81.2265,0
81.2663,0
81.3063,0
81.3469,0
81.3868,0
81.4266,0
81.4663,0
81.5066,0
81.5466,0
81.5862,0
81.6266,0
81.6663,0
81.7064,0
81.7466,0
81.7862,0
81.8263,0
81.8667,0
81.9066,0
81.9463,0
81.9862,0
82.0265,0
82.0665,0
82.1064,0
82.1466,0
82.1862,0
82.2268,0
82.2663,0
82.3065,0
82.3468,0
82.3864,0
82.4268,0
82.4663,0
82.5063,0
82.5467,0
82.5861,0
82.6266,0
82.6662,0
82.7067,0
82.7466,0
82.7862,0
82.8266,0
82.8663,0
82.9067,0
82.9465,0
82.9862,0
83.0264,0
83.0661,0
83.1062,0
83.1465,0
83.1862,0
83.2265,0
83.2661,0
83.3062,0
83.3471,0
83.3865,0
83.4267,0
83.4662,0
83.5064,0
83.5469,0
83.5863,0
83.6262,0
83.6665,0
83.7063,0
83.7465,0
83.7862,0
83.8262,0
83.8665,0
83.9065,0
83.9466,0
83.9861,0
84.0262,0
84.0667,0
84.1064,0
84.1466,0
84.1862,0
84.2265,0
84.2666,0
84.3063,0
84.3474,0
84.3867,0
84.4263,0
84.4665,0
84.5062,0
84.5466,0
84.5861,0
84.6263,0
84.6667,0
84.7064,0
84.7465,0
84.7862,0
84.8262,0
84.8667,0
84.9062,0
84.9466,0
84.9862,0
85.0261,0
85.0665,0
85.1062,0
85.1463,0
85.1862,0
85.2263,0
85.2665,0
85.3062,0
85.3469,0
85.3864,0
85.4265,0
85.4667,0
85.5061,0
85.5465,0
85.5862,0
85.6262,0
85.6665,0
85.7061,0
85.7465,0
85.7861,0
85.8263,0
85.8664,0
85.9062,0
85.9465,0
85.9863,0
86.0262,0
86.0665,0
86.1063,0
86.1466,0
86.1862,0
86.2262,0
86.2662,0
86.3066,0
86.3469,0
86.3867,0
86.4264,0
86.4663,0
86.5067,0
86.5467,0
86.5863,0
86.6262,0
86.6663,0
86.7067,0
86.7465,0
86.7861,0
86.8262,0
86.8663,0
86.9066,0
86.9465,0
86.9862,0
87.0262,0
87.0662,0
87.1067,0
87.1465,0
87.1862,0
87.2264,0
87.2663,0
87.3066,0
87.3469,0
87.3864,0
87.4264,0
87.4663,0
87.5066,0
87.5466,0
87.5861,0
87.6262,0
87.6663,0
87.7066,0
87.7467,0
87.7862,0
87.8262,0
87.8664,0
87.9066,0
87.9464,0
87.9864,0
88.0263,0
88.0664,0
88.1063,0
88.1464,0
88.186,0
88.2265,0
88.2663,0
88.3062,0
88.3493,0
88.3865,0
88.4266,0
88.4663,0
88.5062,0
88.5465,0
88.5863,0
88.6264,0
88.6662,0
88.7064,0
88.7464,0
88.7862,0
88.8265,0
88.8663,0
88.9063,0
88.9465,0
88.9863,0
89.0261,0
89.0663,0
89.1063,0
89.1465,0
89.1862,0
89.2263,0
89.2663,0
89.3063,0
89.3477,0
89.3865,0
89.4264,0
89.4663,0
89.5063,0
89.5468,0
89.5862,0
89.6262,0
89.6665,0
89.7063,0
89.7467,0
89.7861,0
89.8261,0
89.8663,0
89.9063,0
89.9465,0
89.9862,0
90.0262,0
90.0663,0
90.1064,0
90.1467,0
90.1863,0
90.2265,0
90.2663,0
90.3062,0
90.3474,0
90.3865,0
90.4265,0
90.4664,0
90.5062,0
90.5469,0
90.5861,0
90.6263,0
90.6665,0
90.7063,0
90.7469,0
90.7862,0
90.8263,0
90.8666,0
90.9062,0
90.9466,0
90.9863,0
91.0262,0
91.0664,0
91.1064,0
91.1465,0
91.1864,0
91.2264,0
91.2663,0
91.3063,0
91.347,0
91.3865,0
91.4264,0
91.4662,0
91.5063,0
91.5467,0
91.5864,0
91.6263,0
91.6662,0
91.7063,0
91.7466,0
91.7865,0
91.8261,0
91.8664,0
91.9064,0
91.9463,0
91.9866,0
92.0262,0
92.0665,0
92.1063,0
92.1464,0
92.1863,0
92.2264,0
92.2663,0
92.3063,0
92.3467,0
92.3869,0
92.4262,0
92.4664,0
92.5065,0
92.5466,0
92.5863,0
92.6265,0
92.6663,0
92.7065,0
92.7465,0
92.7866,0
92.8262,0
92.8665,0
92.9065,0
92.9463,0
92.9868,0
93.0263,0
93.0664,0
93.1064,0
93.1464,0
93.1862,0
93.2264,0
93.2664,0
93.3063,0
93.347,0
93.3867,0
93.4262,0
93.4666,0
93.5064,0
93.5467,0
93.5865,0
93.6264,0
93.6664,0
93.7063,0
93.7465,0
93.7864,0
93.8263,0
93.8664,0
93.9062,0
93.9464,0
93.9868,0
94.0263,0
94.0663,0
94.1062,0
94.1463,0
94.1866,0
94.2263,0
94.2665,0
94.3062,0
94.3469,0
94.3868,0
94.4262,0
94.4666,0
94.5065,0
94.5467,0
94.5863,0
94.6262,0
94.6665,0
94.7064,0
94.7466,0
94.7863,0
94.8259,0
94.8663,0
94.9064,0
94.9466,0
94.9864,0
95.026,0
95.0663,0
95.1063,0
95.1465,0
95.1863,0
95.2261,0
95.2663,0
95.3064,0
95.3472,0
95.3865,0
95.4263,0
95.4666,0
95.5062,0
95.5465,0
95.5861,0
95.6263,0
95.6667,0
95.7062,0
95.7464,0
95.7863,0
95.8261,0
95.8665,0
95.9063,0
95.9465,0
95.9861,0
96.0262,0
96.0665,0
96.1063,0
96.1463,0
96.1862,0
96.2261,0
96.2667,0
96.3063,0
96.3468,0
96.3865,0
96.4262,0
96.4665,0
96.5063,0
96.5465,0
96.5864,0
96.6263,0
96.6664,0
96.7063,0
96.7464,0
96.7863,0
96.8264,0
96.8663,0
96.9065,0
96.9464,0
96.9865,0
97.0268,0
97.0662,0
97.1063,0
97.1465,0
97.1863,0
97.2265,0
97.2665,0
97.3063,0
97.3469,0
97.3866,0
97.4265,0
97.4665,0
97.5065,0
97.5466,0
97.5862,0
97.6265,0
97.6663,0
97.7065,0
97.7464,0
97.7866,0
97.8264,0
97.8664,0
97.9064,0
97.9464,0
97.9862,0
98.0265,0
98.0663,0
98.1065,0
98.1465,0
98.1862,0
98.2263,0
98.2662,0
98.3066,0
98.3492,0
98.3865,0
98.4262,0
98.4662,0
98.5066,0
98.5467,0
98.5862,0
98.6262,0
98.6665,0
98.7064,0
98.7464,0
98.7864,0
98.8262,0
98.8664,0
98.9063,0
98.9464,0
98.9861,0
99.0267,0
99.0666,0
99.1063,0
99.1465,0
99.1863,0
99.2263,0
99.2668,0
99.3063,0
99.3469,0
99.3865,0
99.4264,0
